symbol,name,sector,industry,current_price,market_cap,enterprise_value,pe_ratio,forward_pe,ps_ratio,pb_ratio,ev_ebitda,ev_revenue,peg_ratio,beta,revenue,gross_profit,ebitda,net_income,earnings_per_share,free_cash_flow,operating_cash_flow,total_debt,total_cash,shares_outstanding,roe,roa,debt_to_equity,current_ratio,quick_ratio,fifty_two_week_high,fifty_two_week_low,dividend_yield,payout_ratio,analyst_target_price,recommendation,gross_margin,ebitda_margin,net_margin,fcf_margin,fifty_two_week_position,net_debt,p_fcf,altman_z_score,z_score_zone
BKR,Baker Hughes Company,Energy,Oil & Gas Equipment & Services,63.55,63045963776.0,65991659520.0,20.303513,22.836548,2.260279,3.2633252,13.688,2.366,2.59,0.938,27893000192.0,6594999808.0,4821000192.0,3116000000.0,3.13,3151249920.0,3600999936.0,16163999744.0,15934000128.0,992068697.0,0.17184,0.05011,82.935,2.132,1.687,70.41,37.08,1.39,0.29389998,71.2381,buy,0.2364392414800726,0.1728390692580539,0.1117126152995797,0.1129763703548753,79.41794179417941,229999616.0,20.00665364375479,2.696,grey
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,53.015,14115058688.0,21495191552.0,15.456267,11.728878,1.032784,2.519844,10.47,1.573,1.14,1.014,13667000320.0,2620000000.0,2052999936.0,936000000.0,3.43,403500000.0,1150000000.0,8177999872.0,733000000.0,266246511.0,0.16785999,0.04701,145.542,1.119,0.654,68.29,44.83,1.52,0.2332,70.78571,buy,0.1917026369104526,0.1502158401939658,0.0684861328809861,0.0295236694631174,34.88917306052856,7444999872.0,34.98155831639405,2.459,grey
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,53.76,381512712192.0,358034309120.0,13.33995,10.646683,3.481273,1.3904406,11.172,3.267,0.94,1.196,109590003712.0,109590003712.0,,30256001024.0,4.03,,56567001088.0,799901024256.0,851284983808.0,7096590651.0,0.10644,0.00927,56.213,1.044,0.632,57.55,43.66,2.07,0.273,63.15909,strong_buy,1.0,,0.2760835842611345,,72.71418286537077,-51383959552.0,,,not applicable
BAX,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,19.47,10055651328.0,17636675584.0,26.364431,9.655582,0.8883084,1.6639602,9.239,1.558,36.68,0.642,11320000512.0,3921999872.0,1908999936.0,-981000000.0,-1.91,900875008.0,1251000064.0,9687000064.0,2016999936.0,516469008.0,-0.15010999,0.02849,161.021,1.854,1.025,32.04,15.73,1.03,3.0769,21.54167,hold,0.3464664041174206,0.1686395626905074,-0.0866607734655197,0.0795825942803632,22.930717351318204,7670000128.0,11.162094071278752,2.152,grey
BDX,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,152.62,42058489856.0,57672826880.0,26.638742,11.392949,1.8919772,1.742784,9.367,2.595,1.11,0.278,22226999296.0,10467000320.0,6157000192.0,1647000064.0,5.73,4531250176.0,3828000000.0,17279000576.0,816000000.0,275540427.0,0.06672,0.04383,71.599,0.942,0.355,187.35,127.58648,2.81,0.7295,181.23077,buy,0.4709137828552348,0.2770054612413661,0.0740990739265644,0.2038624339550615,41.8876264316426,16463000576.0,9.280657287800128,1.835,grey
BRK.B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,71.01,14961465344.0,17313296384.0,13.150001,10.042668,0.35741675,4.846107,6.613,0.414,1.4,1.33,41860001792.0,9425999872.0,2617999872.0,1143000064.0,5.4,989750016.0,2303000064.0,4126000128.0,1748999936.0,210695187.0,0.39104,0.07771,133.831,1.121,0.341,84.99,55.1,5.41,0.70559996,78.65,hold,0.2251791559598412,0.0625418002848804,0.027305303752243,0.023644289862146,53.22850451656075,2377000192.0,15.116408170757737,4.263,safe
TECH,Bio-Techne Corporation,Healthcare,Biotechnology,51.65,8086776320.0,8402534400.0,73.78572,25.050198,6.6788096,4.003566,22.955,6.94,0.7,1.358,1210811008.0,803971968.0,366044992.0,109499000.0,0.7,299849376.0,294857984.0,290321984.0,214114000.0,156568751.0,0.053400002,0.07452,13.922,4.489,2.797,72.16,43.2,0.6,0.4571,61.41667,buy,0.6639945975780227,0.3023138950517371,0.0904344272363932,0.2476434175266434,29.1781767955801,76207984.0,26.96946079070713,8.99,safe
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,198.2,29261676544.0,31282511872.0,21.334768,11.94414,2.9446008,1.5684475,8.838,3.148,3.94,0.177,9937399808.0,7822700032.0,3539599872.0,1371900032.0,9.29,1930925056.0,2590799872.0,6561900032.0,4282700032.0,147637117.0,0.077010006,0.059520002,35.181,3.065,2.025,205.97,121.05,0.0,0.0,219.44206,buy,0.7871978770243718,0.3561897418226528,0.1380542253010255,0.1943088829379219,90.8502119642016,2279200000.0,15.154226984871649,3.319,safe
BLK,"BlackRock, Inc.",Financial Services,Asset Management,996.93,162348564480.0,167184072704.0,25.061087,16.43872,6.332341,2.7322881,16.167,6.521,1.29,1.434,25638000640.0,12021999616.0,10341000192.0,6255000064.0,39.78,7082375168.0,4075000064.0,14965000192.0,13144999936.0,155233989.0,0.118990004,0.03615,23.635,2.168,1.596,1219.94,917.39,2.24,0.5376,1251.25,buy,0.4689133050899245,0.4033465923183626,0.2439737853130812,0.2762452215930672,26.289869443067243,1820000256.0,21.85106224716872,1.702,not applicable
BX,Blackstone Inc.,Financial Services,Asset Management,115.48,141146816512.0,118986244096.0,29.610256,15.32561,9.803605,10.836071,11.172,8.264,1.85,1.585,14397440000.0,14397440000.0,,3054091008.0,3.9,,4544989184.0,15424749568.0,2605123072.0,742180737.0,0.29533002,0.13028,72.022,0.896,0.847,190.09,101.73,4.19,1.2154,143.65,buy,1.0,,0.2121273648648648,,15.56133997283839,12819626496.0,,,not applicable
XYZ,"Block, Inc.",Technology,Software - Infrastructure,68.01,40478261248.0,42970492928.0,53.132816,13.656215,1.6536093,1.8441389,27.269,1.755,0.78,2.552,24478734336.0,11034558464.0,1575778944.0,807083008.0,1.28,-794561728.0,3411973120.0,8133390848.0,7320968192.0,535195000.0,0.03743,0.02053,37.514,1.986,0.974,82.5,48.21,0.0,0.0,90.5161,buy,0.4507814134725041,0.064373383132091,0.0329707817782495,-0.0324592651357577,57.74278215223099,812422656.0,-45.80967175655357,2.779,grey
BNY,,Financial Services,Banks - Diversified,142.805,98018361344.0,-62616690688.0,17.695787,14.773949,4.722866,2.4845157,11.172,-3.017,1.54,1.065,20753999872.0,20753999872.0,,5719000064.0,8.07,,3304999936.0,80384000000.0,247720001536.0,686379045.0,0.13472,0.01196,56.213,1.044,0.632,144.84,87.41,1.47,0.2556,142.84615,buy,1.0,,0.2755613423567433,,96.45655580706948,-167336001536.0,,,not applicable
BA,The Boeing Company,Industrials,Aerospace & Defense,215.622,169975316480.0,200834695168.0,85.564285,51.56657,1.84387,28.404953,-61.625,2.179,23.59,1.198,92184002560.0,4448000000.0,-3259000064.0,1922000000.0,2.52,2554249984.0,2502000128.0,49614000128.0,20177999872.0,788302331.0,1.69947,-0.02069,828.696,1.176,0.317,254.35,176.77,0.0,0.0,270.0,buy,0.0482513221001108,-0.0353532063427036,0.020849604558546,0.0277081696722542,50.079917504511485,29436000256.0,66.54608056361722,1.569,distress
BKNG,Booking Holdings Inc.,Consumer Cyclical,Travel Services,166.19,128777052160.0,132936392704.0,21.895916,13.5073185,4.651174,-14.858292,12.809,4.801,0.72,1.088,27687000064.0,24084000768.0,10378000384.0,6153999872.0,7.59,7075125248.0,9340999680.0,19175999488.0,16024000512.0,774878436.0,0.30857,0.22259001,121.351,1.057,0.987,233.5764,150.14,0.96,0.20729999,224.40572,buy,0.8698667501834264,0.3748329670968574,0.2222703744636362,0.2555396117905683,19.236208657132867,3151998976.0,18.20138057842054,6.29,safe
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,49.01,72846262272.0,82424446976.0,20.506275,13.144555,3.5338247,2.8163428,14.986,3.998,0.58,0.559,20614000640.0,14211999744.0,5500000256.0,3564999936.0,2.39,2807124992.0,4341000192.0,11029000192.0,1452999936.0,1486355179.0,0.14661,0.060749996,42.25,1.9,0.98,109.5,47.17,0.0,0.0,78.86667,strong_buy,0.6894343311711472,0.2668089689163801,0.1729407114251452,0.1361756527043554,2.952029520295197,9576000256.0,25.95048939053085,3.301,safe
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,57.545,117510987776.0,151558225920.0,16.119047,9.332327,2.4238064,5.8552094,7.988,3.126,173.44,0.238,48482000896.0,34898001920.0,18973999104.0,7274999808.0,3.57,9851750400.0,13306000384.0,46428999680.0,10485999616.0,2042071247.0,0.38731998,0.10689,230.967,1.42,1.178,62.89,42.52,4.45,0.7003,63.08,hold,0.7198135653448093,0.3913617167884968,0.1500556840384082,0.2032042864966164,73.76043200785469,35943000064.0,11.927930077137866,2.278,grey
AVGO,Broadcom Inc.,Technology,Semiconductors,391.005,1851444690944.0,2033844748288.0,65.28214,20.356308,24.531624,21.168192,48.485,26.951,1.05,1.433,75464998912.0,57568002048.0,41948000256.0,29316999168.0,5.99,27212249088.0,33621999616.0,64907001856.0,19627999232.0,4734668184.0,0.37280998,0.121190004,74.018,2.238,1.615,495.0,241.11,0.62,0.41259998,486.85416,strong_buy,0.762843740515126,0.5558603440108136,0.3884847225955261,0.3605943083591944,59.03934774902516,45279002624.0,68.03108876808324,13.483,safe
BR,"Broadridge Financial Solutions, Inc.",Technology,Information Technology Services,152.875,17681262592.0,20924643328.0,16.350267,14.689378,2.4147143,6.2748837,11.876,2.858,1.06,0.888,7322299904.0,2292900096.0,1761900032.0,1100400000.0,9.35,1187662464.0,1367900032.0,3407300096.0,305600000.0,115658297.0,0.42314,0.091709994,120.878,0.943,0.852,271.91,139.79,2.53,0.407,206.5,buy,0.3131393313660155,0.2406211238408188,0.1502806514929656,0.1621980087637776,9.903875264910692,3101700096.0,14.887447140768607,3.746,safe
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,59.18,20058933248.0,26588827648.0,19.276873,12.168016,3.2053266,1.5748158,10.695,4.249,1.51,0.624,6257999872.0,3340000000.0,2486000128.0,1136999936.0,3.07,1522499968.0,1499000064.0,8119000064.0,1003000000.0,338947841.0,0.11926,0.05515,64.37,1.017,0.381,111.63,53.81,1.12,0.2052,73.0,hold,0.5337168533582226,0.3972515466360176,0.1816874335659941,0.2432885904667528,9.287443791075749,7116000064.0,13.174997472564808,1.423,not applicable
BF.B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
BLDR,"Builders FirstSource, Inc.",Industrials,Building Products & Equipment,73.785,7936305664.0,13258416128.0,28.162216,12.548855,0.5355053,1.981231,10.976,0.895,2.02,1.45,14820218880.0,4429501952.0,1207911936.0,291480992.0,2.62,640900096.0,1171011968.0,5291918848.0,98342000.0,107559876.0,0.06958,0.033970002,132.159,1.759,1.015,151.03,65.1,0.0,0.0,97.38095,none,0.2988823571275082,0.0815043249887548,0.0196677926527357,0.0432449818177044,10.107063889212151,5193576848.0,12.383061728641088,2.405,grey
BG,Bunge Global SA,Consumer Defensive,Farm Products,126.63,24568512512.0,41131823104.0,33.323685,11.632382,0.30502084,1.5311971,18.412,0.511,1.37,0.617,80546996224.0,3577999872.0,2233999872.0,686000000.0,3.8,-6827500032.0,588000000.0,16291000320.0,1700999936.0,194018115.0,0.04933,0.02379,93.214,1.599,0.386,134.87,71.6,2.23,0.7368,142.0,none,0.0444212700626307,0.0277353591906429,0.008516767007577,-0.0847641793247363,86.97645013434486,14590000384.0,-3.598464121171607,3.146,safe
BXP,"BXP, Inc.",Real Estate,REIT - Office,62.05,11064223744.0,28311371776.0,31.180904,29.19739,3.502913,1.9110535,17.727,8.963,2.35,1.062,3158577920.0,1772950016.0,1597104000.0,317199008.0,1.99,941118656.0,1191586944.0,16362374144.0,512783008.0,159477391.0,0.05525,0.01675,211.994,0.979,0.865,79.33,49.72,4.96,1.5477,68.75,buy,0.561312736587483,0.5056402091229714,0.100424626535729,0.2979564474382193,41.64133738601824,15849591136.0,10.5146912649769,0.603,not applicable
CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Integrated Freight & Logistics,184.75,21777043456.0,23243005952.0,37.323235,25.144196,1.3443484,12.8094015,26.191,1.435,2.52,0.925,16198957056.0,1388861952.0,887430976.0,599011968.0,4.95,642142272.0,876587008.0,1644486016.0,159664992.0,117873042.0,0.34838,0.1008,96.501,1.586,1.521,203.34,92.36,1.37,0.5061,197.04167,buy,0.085737738991386,0.0547832167794593,0.0369784280512139,0.0396409639077445,83.24923409623355,1484821024.0,33.913114677334306,9.698,safe
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,385.075,106209853440.0,115085131776.0,89.970795,41.0309,19.210941,16.187103,57.136,20.816,3.95,1.149,5528612864.0,4758949888.0,2014227968.0,1170968960.0,4.28,1499152256.0,1597542016.0,3083354112.0,1546153984.0,275816000.0,0.20656,0.10389,46.992,1.471,1.211,416.69,262.75,0.0,0.0,383.94193,strong_buy,0.8607855180072888,0.3643279096490558,0.2118015836530817,0.2711624584462856,79.46277770559958,1537200128.0,70.84660398896801,16.034,safe
CPT,Camden Property Trust,Real Estate,REIT - Residential,113.12,11209127936.0,15956595712.0,31.597767,92.47345,7.0725675,2.9193013,18.994,10.068,9.17,0.814,1584873984.0,976636032.0,840089984.0,387255008.0,3.58,688079616.0,826510016.0,4275068928.0,40684000.0,99090596.0,0.09064999,0.015829999,104.147,0.104,0.036,119.0,96.53,3.79,1.176,112.89773,buy,0.6162231457261399,0.5300673696969462,0.2443443528693824,0.4341541491288685,73.8317757009346,4234384928.0,16.290452382068533,1.627,not applicable
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,21.66,6457852928.0,13279056896.0,11.771739,10.321856,0.64340466,1.6116072,7.601,1.323,0.65,0.01,10037000192.0,2972000000.0,1747000064.0,550000000.0,1.84,862499968.0,1134000000.0,7413000192.0,561000000.0,298146488.0,0.13891,0.05347,185.001,1.015,0.458,34.66,19.56,7.24,0.8478,22.27778,hold,0.2961044080051762,0.1740559958733933,0.0547972491261261,0.0859320465777669,13.907284768211934,6852000192.0,7.487365993826913,1.666,distress
COF,Capital One Financial Corporation,Financial Services,Credit Services,180.72,112460759040.0,95900041216.0,55.77778,7.4403744,3.0971541,1.0415838,11.172,2.641,0.2,1.037,36310999040.0,36310999040.0,,2579000064.0,3.24,,29073999872.0,55874998272.0,79386001408.0,622292783.0,0.03259,0.00487,56.213,1.044,0.632,259.64,174.98,1.75,0.86120003,255.19048,buy,1.0,,0.0710253127753105,,6.780061422159236,-23511003136.0,,,not applicable
CAH,"Cardinal Health, Inc.",Healthcare,Medical Distribution,206.78,48429084672.0,52387688448.0,31.521341,17.264109,0.19314848,-17.158743,13.117,0.209,1.21,0.526,250735001600.0,9415999488.0,3993999872.0,1555000064.0,6.56,4849999872.0,5001999872.0,8915999744.0,3936999936.0,234205855.0,0.142364995,0.03601,71.599,0.907,0.419,233.6,137.75,1.02,0.31190002,245.26666,strong_buy,0.0375535901565966,0.0159291676332116,0.0062017670212661,0.0193431305603565,72.01877934272301,4978999808.0,9.985378963923404,5.349,safe
CCL,Carnival Corporation Ltd.,Consumer Cyclical,Travel Services,27.29,37800460288.0,63777136640.0,12.022027,10.488934,1.4012107,2.9004145,8.791,2.364,1.08,2.331,26976999424.0,15098000384.0,7255000064.0,3096000000.0,2.27,2174000128.0,6556000256.0,26606999552.0,1424000000.0,1239000212.0,0.27853,0.05523,203.901,0.299,0.168,34.03,22.11,1.08,0.0661,34.59167,buy,0.559661960424261,0.2689328027173256,0.1147644314083965,0.080587173311273,43.45637583892616,25182999552.0,15.55304222386872,1.285,distress
CARR,Carrier Global Corporation,Industrials,Building Products & Equipment,66.85,55524298752.0,68478984192.0,44.566666,20.88364,2.5388339,4.131644,21.802,3.131,1.63,1.337,21870000128.0,5506999808.0,3140999936.0,1282000000.0,1.5,849750016.0,2108999936.0,12572999680.0,1371000064.0,830580423.0,0.09907,0.031489998,91.102,1.05,0.586,81.09,50.24,1.4,0.61,76.30818,buy,0.2518061168618572,0.143621395409989,0.0586191125970166,0.0388545958402657,53.8411669367909,11201999616.0,65.34192436843685,2.738,grey
CVNA,Carvana Co.,Consumer Cyclical,Auto & Truck Dealerships,65.41,71744028672.0,51042127872.0,37.80925,30.355488,3.185509,12.571594,21.794,2.266,,3.449,22521999360.0,4534000128.0,2342000128.0,1440999936.0,1.73,196750000.0,911000000.0,5621000192.0,2902000128.0,716288385.0,0.60172004,0.114300005,121.351,4.087,1.844,97.378,54.464,0.0,0.0,92.90476,buy,0.2013142818950866,0.1039872211416313,0.063981883356203,0.0087359029211871,25.50682760870578,2719000064.0,238.13175737153747,6.85,safe
CASY,"Casey's General Stores, Inc.",Consumer Cyclical,Specialty Retail,766.09,28396607488.0,30577590272.0,43.927177,37.589287,1.6721513,7.354229,22.007,1.801,2.05,0.624,16982079488.0,4166704128.0,1389427968.0,650070976.0,17.44,467817760.0,1312888064.0,2895720960.0,465019008.0,36959030.0,0.17882,0.07129,75.146,1.042,0.609,901.0,433.63,0.3,0.1269,839.6875,buy,0.2453588873461761,0.0818173044697975,0.0382798217650175,0.0275477311439139,71.13421914115156,2430701952.0,60.52344676418442,6.592,safe
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,910.11,419189358592.0,472968921088.0,45.211624,30.354322,5.924519,22.46575,32.491,6.685,2.2,1.603,70755000320.0,20237000704.0,14556999680.0,9429999616.0,20.13,3776624896.0,12320000000.0,43065999360.0,3316000000.0,460591983.0,0.51331,0.085200004,230.793,1.353,0.73,936.71,345.85,0.64,0.2958,936.9865,buy,0.2860151312624572,0.2057381049277621,0.13327679419619,0.0533760847843919,95.49808753342585,39749999360.0,110.99576505257728,5.499,safe
CBOE,"Cboe Global Markets, Inc.",Financial Services,Financial Data & Stock Exchanges,284.34,29757255680.0,29382520832.0,24.302565,19.321918,6.209778,5.538803,16.468,6.132,2.67,0.395,4792000000.0,2592800000.0,1784199936.0,1229500032.0,11.7,1003075008.0,2799699968.0,1584600064.0,2136199936.0,104653784.0,0.2514,0.10593,29.489,1.385,0.59,371.18,218.14,1.01,0.2383,330.42856,hold,0.5410684474123539,0.3723288681135225,0.2565734624373956,0.2093228313856427,43.25666492420281,-551599872.0,29.66603365175259,6.172,not applicable
CBRE,"CBRE Group, Inc.",Real Estate,Real Estate Services,131.82,38599081984.0,48048332800.0,30.164762,14.855403,0.91462684,4.5308313,21.84,1.139,0.68,1.221,42202001408.0,7808000000.0,2200000000.0,1312000000.0,4.37,1094499968.0,1280000000.0,10581000192.0,1664000000.0,292816579.0,0.15597,0.02717,113.689,1.083,0.913,174.27,121.69,0.0,0.0,178.58333,buy,0.1850149220297376,0.0521302290555101,0.0310885729640132,0.0259347881968584,19.26588056295168,8917000192.0,35.26640710123803,3.09,not applicable
